"","seq_name","taxonomy_Kingdom","taxonomy_Supergroup","taxonomy_Division","taxonomy_Class","taxonomy_Order","taxonomy_Family","taxonomy_Genus","taxonomy_Species","confidence_Kingdom","confidence_Supergroup","confidence_Division","confidence_Class","confidence_Order","confidence_Family","confidence_Genus","confidence_Species"
"296","ASV_296","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Sporidiobolus","Sporidiobolus_pararoseus",72.4922443973926,72.4922443973926,72.4922443973926,72.4922443973926,53.320534359591,22.8372661798806,12.1338838966395,5.71466324517178
"297","ASV_297","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",85.3490089359448,85.3490089359448,85.3490089359448,68.9231407697475,68.9231407697475,68.9231407697475,47.8861129048762,39.6946338342246
"298","ASV_298","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Solanum","Solanum_torvum",100,100,100,100,100,100,50.1581942282611,10.6019827878739
"299","ASV_299","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Liberomyces","Liberomyces_saliciphilus",95.2029814209363,95.2029814209363,95.2029814209363,95.2029814209363,95.2029814209363,88.553472646888,58.2151820470809,31.4193039399406
"300","ASV_300","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Udeniomyces","Udeniomyces_pannonicus",76.3856115211347,76.3856115211347,76.3856115211347,41.2646180100343,40.3929449250386,40.3929449250386,22.0473464946716,19.8599886513287
"301","ASV_301","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_jilinensis",75.9318670187497,75.9318670187497,75.9318670187497,68.2153710545637,68.2153710545637,33.6223404449427,28.7376035077929,9.90564990557108
"302","ASV_302","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_blumeae",76.5067363589582,76.5067363589582,76.5067363589582,70.0031858069963,70.0031858069963,37.8491914245005,30.8145115559322,7.59785574776078
"303","ASV_303","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Escovopsis","Escovopsis_sp.",91.5822077493212,91.5822077493212,91.5822077493212,56.3672583090454,56.3672583090454,55.7133357506842,55.7133357506842,55.7133357506842
"304","ASV_304","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",77.9267095528197,77.2414379489086,77.2414379489086,61.4776932986123,61.4776932986123,39.0718596882682,39.0718596882682,39.0718596882682
"305","ASV_305","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",78.7800875277684,78.7800875277684,78.7800875277684,78.7800875277684,77.5472753946917,50.3912165269364,50.3912165269364,26.2889033375479
"306","ASV_306","Eukaryota","Opisthokonta","Fungi","Entomophthoromycota","Entomophthoromycotina","Entomophthorales","Pandora","Pandora_nouryi",100,100,100,100,100,100,57.3481104171443,57.3481104171443
"307","ASV_307","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_brevicompactum",96.6631005438653,96.6631005438653,96.6631005438653,96.6631005438653,96.6631005438653,95.9072709163819,54.0119054546433,22.6503502989642
"308","ASV_308","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_furfur",100,100,100,100,100,100,100,82.8397499641504
"309","ASV_309","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Hyaloscypha","Hyaloscypha_albohyalina_var._spiralis",100,100,100,100,100,63.5242160059586,5.81203948457607,5.81203948457607
"310","ASV_310","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",76.8969903906861,74.1420879429868,73.488390885772,55.2319887001409,55.2319887001409,55.2319887001409,48.5342677901687,48.5342677901687
"311","ASV_311","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_sp.",66.0401534492611,57.0288678476352,57.0288678476352,57.0288678476352,57.0288678476352,57.0288678476352,20.7807322926652,7.11536979950617
"312","ASV_312","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Floricola","Floricola_striata",69.6738776398807,69.6738776398807,69.6738776398807,40.6021198661451,39.4789092174559,31.9248163948147,17.0474700908451,17.0474700908451
"313","ASV_313","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Leotiomycetes_X","Leotiomycetes_X_sp.",91.4895326126965,91.4895326126965,91.4895326126965,91.4895326126965,91.4895326126965,41.9420185608627,16.1949113974675,16.1949113974675
"314","ASV_314","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidiomycetes_X","Exobasidiomycetes_X_sp.",90.6581812888545,90.6581812888545,90.6581812888545,89.8827036674192,74.641817563792,74.641817563792,36.0260652536131,36.0260652536131
"315","ASV_315","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Dothideomycetes_X","Dothideomycetes_X_sp.",89.9334938661532,87.1268211780128,87.1268211780128,86.1917969053023,86.1917969053023,45.0811242635678,19.9112085886623,19.9112085886623
"316","ASV_316","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",68.872145869962,68.872145869962,66.9252795315111,44.8955859653914,42.1475342662706,37.5863453941137,12.4063991654815,12.4063991654815
"317","ASV_317","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Itersonilia","Itersonilia_perplexans",89.9339228038293,89.9339228038293,89.9339228038293,87.3506006255884,87.3506006255884,87.3506006255884,33.7716593847338,33.7716593847338
"318","ASV_318","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_tardum",92.4696478959543,92.4696478959543,92.4696478959543,90.3419866668629,90.3419866668629,54.0803570060714,21.0482146239226,5.31243611422894
"319","ASV_319","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Asterotremella","Asterotremella_humicola",87.9021574457255,87.9021574457255,87.9021574457255,87.9021574457255,87.9021574457255,86.9910044339668,24.384350450361,21.5385937521107
"320","ASV_320","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Phaeomoniella","Phaeomoniella_dura",94.6016949906781,94.6016949906781,94.6016949906781,94.6016949906781,94.1409282646411,90.234915734581,78.9492226271181,24.4263076758929
"321","ASV_321","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Exophiala","Exophiala_eucalyptorum",100,100,100,100,100,97.8923691609971,53.422487345038,44.7024585910952
"322","ASV_322","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Cucurbitaria","Cucurbitaria_sp.",100,100,100,100,100,100,4.44366422404168,3.19883435322036
"323","ASV_323","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Calicium","Calicium_tricolor",80.1663368266302,78.7212068421292,78.7212068421292,77.3329280966444,77.3329280966444,41.6891524610019,28.3446248121011,28.3446248121011
"324","ASV_324","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Cladosporium","Cladosporium_fusiforme",97.7194652758285,97.7194652758285,97.7194652758285,97.7194652758285,97.7194652758285,90.1081377773221,70.5962915318338,13.5862098712816
"325","ASV_325","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Ficus","Ficus_tikoua",95.2132969026609,95.2132969026609,95.2132969026609,95.2132969026609,95.2132969026609,95.2132969026609,19.5504480366044,16.3933418104607
"326","ASV_326","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",72.496335893236,72.496335893236,72.496335893236,40.3064346362807,38.7724059932723,18.9116813527403,16.2429759880094,7.0759857204762
"327","ASV_327","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Floricola","Floricola_striata",93.9231760967094,93.9231760967094,93.9231760967094,93.9231760967094,93.9231760967094,77.6354206335144,9.35165422583289,9.35165422583289
"328","ASV_328","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",71.3801115110985,71.3801115110985,71.3801115110985,70.5825182426781,45.3013349092504,45.3013349092504,41.6706557548056,41.6706557548056
"329","ASV_329","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Peltaster","Peltaster_cerophilus",87.4939689716938,87.4939689716938,87.4939689716938,87.4939689716938,87.4939689716938,52.7960265232533,6.22629895963233,5.09474484863097
"330","ASV_330","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Gregarina3","Gregarina3_sp.",41.1662086511632,31.2033969084514,31.2033969084514,31.2033969084514,31.2033969084514,31.2033969084514,19.3131401959837,19.3131401959837
"331","ASV_331","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Teratosphaeria","Teratosphaeria_cryptica",96.4728888223851,96.4728888223851,96.4728888223851,96.4728888223851,96.4728888223851,72.487971809536,9.84771924820086,4.59409390259265
"332","ASV_332","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",73.118801964438,72.5575977300346,72.5575977300346,43.4950593417033,43.4950593417033,22.2559465214123,22.2559465214123,22.2559465214123
"333","ASV_333","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",73.1000515477886,73.1000515477886,73.1000515477886,70.4134846004012,15.7627955269757,15.7627955269757,14.3636021356799,14.3636021356799
"334","ASV_334","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Dracophyllum","Dracophyllum_longifolium",70.5494114394599,68.4964268297366,67.8945560981995,67.8945560981995,67.8945560981995,67.8945560981995,19.6905822652426,19.6905822652426
"335","ASV_335","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_solitum",99.8852000702964,99.8852000702964,99.8852000702964,99.8852000702964,99.8852000702964,98.9882664160971,42.4354139298268,4.20249701328793
"336","ASV_336","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",74.8441661333933,72.6504107727567,72.6504107727567,70.0179917386345,39.8488565955445,36.6996584001063,29.0902599162882,29.0902599162882
"337","ASV_337","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Phomopsis","Phomopsis_sp.",100,100,100,100,100,100,26.3696344491841,9.85693215049634
"338","ASV_338","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Gnomonia","Gnomonia_gnomon",77.018234429555,77.018234429555,77.018234429555,52.7945412321137,52.0852243978942,36.221238115242,17.9513839821081,17.9513839821081
"339","ASV_339","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",79.2243536968979,79.2243536968979,79.2243536968979,74.5988657899734,74.5988657899734,36.0761422330982,36.0761422330982,36.0761422330982
"340","ASV_340","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",87.0185837290922,87.0185837290922,87.0185837290922,85.828499923064,85.828499923064,52.1843245222842,52.1843245222842,52.1843245222842
"341","ASV_341","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Hemimycena","Hemimycena_gracilis",93.5818273134605,93.5818273134605,93.5818273134605,93.5818273134605,93.5818273134605,93.5818273134605,8.20269279082869,8.20269279082869
"342","ASV_342","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Mycena","Mycena_plumbea",95.1108113248354,95.1108113248354,95.1108113248354,95.1108113248354,95.1108113248354,95.1108113248354,51.6174399922344,22.1607934963877
"343","ASV_343","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",74.6863828743806,74.6863828743806,74.6863828743806,62.1514295281819,60.9574404971245,27.7348956887586,27.7348956887586,27.7348956887586
"344","ASV_344","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Ceramothyrium","Ceramothyrium_carniolicum",80.9925420194514,80.9925420194514,80.9925420194514,80.9925420194514,80.9925420194514,32.8455216412936,5.25150911136253,5.25150911136253
"345","ASV_345","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Leucosporidium","Leucosporidium_scottii",91.8580304110352,91.8580304110352,91.8580304110352,91.8580304110352,91.8580304110352,58.2562536697264,29.9243059299849,29.9243059299849
"346","ASV_346","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_crassicauda",74.917733251802,72.7121207686927,72.7121207686927,72.7121207686927,72.2319158733175,72.2319158733175,72.2319158733175,66.1955397832513
"347","ASV_347","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Metasequoia","Metasequoia_glyptostroboides",100,100,100,100,100,100,31.8560926123928,31.8560926123928
"348","ASV_348","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",98.2093962784927,98.2093962784927,98.2093962784927,98.2093962784927,93.7045541573531,93.7045541573531,73.9017072445352,39.9666085422172
"349","ASV_349","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_brevicompactum",96.8138675742899,96.8138675742899,96.8138675742899,96.8138675742899,96.8138675742899,96.8138675742899,65.2923488797573,24.4921919414655
"350","ASV_350","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",72.1312826002053,72.1312826002053,72.1312826002053,36.8679261113125,35.2836497943643,16.7435311375741,16.7435311375741,11.3617424677234
"351","ASV_351","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Microstroma","Microstroma_juglandis",100,100,100,100,42.6187814156497,42.6187814156497,31.6803531949057,31.6803531949057
"352","ASV_352","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Lachnum","Lachnum_hyalopus",99.0274480161275,99.0274480161275,99.0274480161275,99.0274480161275,99.0274480161275,22.6146775256013,3.24546178864755,3.24546178864755
"353","ASV_353","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",89.0677787086365,89.0677787086365,89.0677787086365,89.0677787086365,88.3670185732189,39.5842676208048,39.5842676208048,39.5842676208048
"354","ASV_354","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Heterogastridium","Heterogastridium_pycnidioideum",75.7203867853654,75.7203867853654,75.7203867853654,75.7203867853654,69.0023333092355,36.1349399459678,10.3494631462097,10.3494631462097
"355","ASV_355","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Gregarina3","Gregarina3_sp.",45.5477350366069,40.1095220944912,39.7262930493085,39.3959335004564,39.3959335004564,39.3959335004564,24.1012857537878,24.1012857537878
"356","ASV_356","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Sistotrema","Sistotrema_brinkmannii",68.779803780066,68.2954749700497,68.2954749700497,68.2954749700497,30.9169325488374,30.9169325488374,25.033703420448,10.4365408766574
"357","ASV_357","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Heterogastridium","Heterogastridium_pycnidioideum",72.2283109473753,72.2283109473753,72.2283109473753,65.691092084395,47.3948653798853,26.0203540313859,10.2772035070864,10.2772035070864
"358","ASV_358","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",76.6033218237073,76.6033218237073,76.6033218237073,70.497699928241,70.497699928241,33.4618396254943,24.6629441755787,9.71399483935909
"359","ASV_359","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Ustilaginomycetes","Thecaphora","Thecaphora_saponariae",78.5392442614482,78.5392442614482,78.5392442614482,44.4283618372628,18.6446974971824,17.9351977755017,17.9351977755017,17.9351977755017
"360","ASV_360","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Ostropales","Ostropales_sp.",73.2054360371027,73.2054360371027,73.2054360371027,70.9744686202144,70.9744686202144,22.1819522939272,2.34640295091218,2.34640295091218
"361","ASV_361","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Fragaria","Fragaria_vesca",100,100,100,100,100,100,33.3927191165359,20.0877070944538
"362","ASV_362","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",80.60120621881,80.60120621881,80.60120621881,74.4263871221738,74.4263871221738,57.397139992395,53.0212789317925,53.0212789317925
"363","ASV_363","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Wickerhamomyces","Wickerhamomyces_anomalus",83.7858226953149,83.7858226953149,83.7858226953149,83.7858226953149,51.5328045978128,50.7100215212628,27.8497028208662,18.7962105478083
